system,study,month,day,horizon,ramp_multiplier,upward_adder_fraction,forecast_type,forecast_model,forecast_rho,sigma_rel,seed,shortage_penalty,generator,cost,capacity,flexibility,rp_bind,la_bind,rp_scarcity_flex,la_scarcity_flex,rp_utilization,la_utilization,rp_headroom,la_headroom,rp_margin_share,la_margin_share,loc_rp,loc_rp_energy,loc_la,loc_tlmp,delta_la_rp
RTS93,external93,7,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,301_CT_3,38.095727805,55.0,0.1009090909090909,0.034722222222222224,0.013888888888888888,0.34409409409409414,0.13763763763763764,0.003153409090909091,0.001051136363636383,0.996846590909091,0.9989488636363636,0.017361111111111112,0.010416666666666666,34.93217491466021,34.93217491465623,0.0,0.0,-34.93217491466021
RTS93,external93,7,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,301_CT_4,38.095727805,55.0,0.1009090909090909,0.034722222222222224,0.013888888888888888,0.34409409409409414,0.13763763763763764,0.003153409090909091,0.0010511363636363637,0.996846590909091,0.9989488636363638,0.017361111111111112,0.010416666666666666,34.93217491466021,34.93217491465623,0.0,0.0,-34.93217491466021
RTS93,external93,7,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,302_CT_1,110.83689929999998,20.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTS93,external93,7,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,302_CT_2,110.83689929999998,20.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTS93,external93,7,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,302_CT_3,42.663211305000004,55.0,0.1009090909090909,0.024305555555555556,0.013888888888888888,0.24086586586586586,0.13763763763763764,0.0023994704545454953,0.0007007575757575797,0.9976005295454544,0.9992992424242425,0.013888888888888888,0.003472222222222222,8.246673542597819,8.246673542593733,0.0,0.0,-8.246673542597819
RTS93,external93,7,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,302_CT_4,42.663211305000004,55.0,0.1009090909090909,0.034722222222222224,0.013888888888888888,0.34409409409409414,0.13763763763763764,0.003153409090909091,0.0007007575757575757,0.996846590909091,0.9992992424242425,0.013888888888888888,0.003472222222222222,14.500906833535737,14.500906833531232,0.0,0.0,-14.500906833535737
RTS93,external93,7,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,307_CT_1,36.12393546,55.0,0.1009090909090909,0.034722222222222224,0.013888888888888888,0.34409409409409414,0.13763763763763764,0.003153409090909091,0.0014015151515151514,0.996846590909091,0.9985984848484849,0.017361111111111112,0.013888888888888888,59.12073854681603,59.12073854681259,0.0017978392500062057,0.0,-59.118940707566026
RTS93,external93,7,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,307_CT_2,36.12393546,55.0,0.1009090909090909,0.034722222222222224,0.013888888888888888,0.34409409409409414,0.13763763763763764,0.003153409090909091,0.0014015151515151514,0.996846590909091,0.9985984848484849,0.017361111111111112,0.013888888888888888,59.12073854681603,59.12073854681259,0.0017978392500062057,0.0,-59.118940707566026
RTS93,external93,7,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,313_CC_1,26.770312335000003,355.0,0.01749295774647887,0.4965277777777778,0.6458333333333334,28.384438182143498,36.91961889425658,0.8226451812691682,0.6159664293818472,0.1773548187308318,0.38403357061815274,0.6701388888888888,0.625,3065.884500591599,3409.2414098667286,396.6050361624575,0.0,-2669.2794644291416
RTS93,external93,7,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,315_STEAM_1,112.26770384999999,12.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTS93,external93,7,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,315_STEAM_2,112.26770384999999,12.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTS93,external93,7,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,315_STEAM_3,112.26770384999999,12.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTS93,external93,7,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,315_STEAM_4,112.26770384999999,12.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTS93,external93,7,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,315_STEAM_5,112.26770384999999,12.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTS93,external93,7,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,315_CT_6,31.33876764,55.0,0.1009090909090909,0.06944444444444445,0.024305555555555556,0.6881881881881883,0.24086586586586586,0.00981060606060606,0.004613953093435656,0.9901893939393938,0.9953860469065643,0.034722222222222224,0.017361111111111112,205.3166571196807,237.50782253873956,0.4240452101722809,0.0,-204.89261190950845
RTS93,external93,7,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,315_CT_7,31.33876764,55.0,0.1009090909090909,0.06597222222222222,0.027777777777777776,0.6537787787787788,0.2752752752752753,0.010150815530302925,0.003503787878787879,0.9898491844696969,0.9964962121212122,0.034722222222222224,0.017361111111111112,205.3166571196807,237.50782253873956,0.0,0.0,-205.3166571196807
RTS93,external93,7,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,315_CT_8,31.33876764,55.0,0.1009090909090909,0.08333333333333333,0.03819444444444445,0.8258258258258258,0.37850350350350354,0.014764629861110998,0.004772684217171723,0.9852353701388891,0.9952273157828283,0.034722222222222224,0.017361111111111112,209.1398073534774,241.33097277253603,0.0,0.0,-209.1398073534774
RTS93,external93,7,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,316_STEAM_1,23.6803874825,155.0,0.02903225806451613,0.2638888888888889,0.3194444444444444,9.089506172839506,11.003086419753085,0.9183599632535839,0.9783331751792114,0.08164003674641582,0.021666824820788595,0.8055555555555556,0.7430555555555556,169.72091144455771,1008.5264541329925,57.341006782184195,0.0,-112.37990466237352
RTS93,external93,7,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,318_CC_1,29.140544730000002,355.0,0.01749295774647887,0.4444444444444444,0.3923611111111111,25.407049561638935,22.429660941134372,0.21292328584898151,0.10513039005281757,0.7870767141510185,0.8948696099471825,0.24305555555555555,0.2534722222222222,3511.504088435813,3569.9024525356954,42.09472155675659,0.0,-3469.4093668790565
RTS93,external93,7,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,321_CC_1,27.670203765000004,355.0,0.01749295774647887,0.4826388888888889,0.5659722222222222,27.59046788334228,32.354289676149584,0.47222408416510014,0.46884322178208115,0.5277759158349,0.5311567782179188,0.5243055555555556,0.5173611111111112,2257.640260454067,2486.4793055118535,762.663158832017,0.0,-1494.9771016220502
RTS93,external93,7,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,322_CT_5,31.1560683,55.0,0.1009090909090909,0.11805555555555555,0.04861111111111111,1.16991991991992,0.4817317317317317,0.018736451957070677,0.007426249558080997,0.9812635480429294,0.9925737504419191,0.059027777777777776,0.03125,216.8595332950017,251.56281463906043,3.2271214537500086,0.0,-213.6324118412517
RTS93,external93,7,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,322_CT_6,31.1560683,55.0,0.1009090909090909,0.14583333333333334,0.06944444444444445,1.4451951951951953,0.6881881881881883,0.02655385915404258,0.00904201420454539,0.9734461408459575,0.9909579857954546,0.059027777777777776,0.03125,225.32099854624903,260.02427989030764,3.2271214537500086,0.0,-222.093877092499
RTS93,external93,7,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,323_CC_1,29.281456455,355.0,0.01749295774647887,0.2152777777777778,0.21180555555555555,12.306539631418861,12.108047056718554,0.019203910338028363,0.017537922114631885,0.9807960896619716,0.982462077885368,0.1076388888888889,0.10416666666666667,2331.1658843486402,2374.1636667013604,17.62881273950419,0.0,-2313.537071609136
RTS93,external93,7,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,323_CC_2,29.281456455,355.0,0.01749295774647887,0.3090277777777778,0.2222222222222222,17.665839148327073,12.703524780819468,0.06250509540297312,0.03509291986502275,0.9374949045970268,0.9649070801349772,0.1076388888888889,0.10416666666666667,2303.3341009660508,2346.3318833187714,35.28841460645556,0.0,-2268.045686359595
RTS93,external93,7,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,121_NUCLEAR_1,2.025875,400.0,0.075,0.003472222222222222,0.013888888888888888,0.046296296296296294,0.18518518518518517,0.8525861243114584,0.9994791666666667,0.14741387568854145,0.0005208333333333328,0.9930555555555556,0.9826388888888888,0.0,36178.32760567553,0.0,0.0,0.0
RTS93,external93,7,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,122_HYDRO_1,0.0,50.0,1.5,0.0,0.0,0.0,0.0,0.874740151228704,0.9951916247222221,0.12525984877129595,0.004808375277777821,1.0,0.9930555555555556,0.0,4758.044027137657,0.0,0.0,0.0
RTS93,external93,7,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,122_HYDRO_2,0.0,50.0,1.5,0.0,0.0,0.0,0.0,0.9939412165824074,0.9988927559722222,0.006058783417592603,0.001107244027777793,1.0,0.9930555555555556,0.0,268.5241077408573,0.0,0.0,0.0
RTS93,external93,7,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,122_HYDRO_3,0.0,50.0,1.5,0.0,0.0,0.0,0.0,0.9930555555555556,1.0,0.006944444444444444,0.0,1.0,0.9930555555555556,0.0,448.5967137707921,0.0,0.0,0.0
RTS93,external93,7,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,122_HYDRO_4,0.0,50.0,1.5,0.0,0.0,0.0,0.0,0.9604352678722223,1.0,0.039564732127777516,0.0,1.0,0.9930555555555556,0.0,1425.2218886290575,0.0,0.0,0.0
RTS93,external93,7,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,122_HYDRO_5,0.0,50.0,1.5,0.0,0.0,0.0,0.0,0.9659024896629629,1.0,0.03409751033703724,0.0,1.0,0.9930555555555556,0.0,1503.4778137920075,0.0,0.0,0.0
RTS93,external93,7,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,122_HYDRO_6,0.0,50.0,1.5,0.0,0.0,0.0,0.0,0.9897265873240743,1.0,0.010273412675925842,0.0,1.0,0.9930555555555556,0.0,518.2289582632584,0.0,0.0,0.0
RTS93,external93,7,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,201_HYDRO_4,0.0,50.0,1.5,0.0,0.0,0.0,0.0,0.9965277777777778,1.0,0.003472222222222222,0.0,1.0,0.9930555555555556,0.0,177.76338043746364,0.0,0.0,0.0
RTS93,external93,7,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,215_HYDRO_1,0.0,50.0,1.5,0.0,0.0,0.0,0.0,0.9872428503324076,1.0,0.012757149667592473,0.0,1.0,0.9930555555555556,0.0,867.7474661526649,0.0,0.0,0.0
RTS93,external93,7,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,215_HYDRO_2,0.0,50.0,1.5,0.0,0.0,0.0,0.0,0.9965277777777778,1.0,0.003472222222222222,0.0,1.0,0.9930555555555556,0.0,177.76338043746364,0.0,0.0,0.0
RTS93,external93,7,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,215_HYDRO_3,0.0,50.0,1.5,0.0,0.0,0.0,0.0,0.9583050669129631,1.0,0.04169493308703684,0.0,1.0,0.9930555555555556,0.0,1343.0398736798525,0.0,0.0,0.0
RTS93,external93,7,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,222_HYDRO_1,0.0,50.0,1.5,0.0,0.0,0.0,0.0,0.9980165355481483,1.0,0.0019834644518517703,0.0,1.0,0.9930555555555556,0.0,74.15634471898375,0.0,0.0,0.0
RTS93,external93,7,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,222_HYDRO_2,0.0,50.0,1.5,0.0,0.0,0.0,0.0,0.9157495558064817,1.0,0.08425044419351825,0.0,1.0,0.9930555555555556,0.0,3099.7766467977417,0.0,0.0,0.0
RTS93,external93,7,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,222_HYDRO_3,0.0,50.0,1.5,0.0,0.0,0.0,0.0,0.9512911069675931,1.0,0.048708893032406955,0.0,1.0,0.9930555555555556,0.0,1972.088002810906,0.0,0.0,0.0
RTS93,external93,7,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,222_HYDRO_4,0.0,50.0,1.5,0.0,0.0,0.0,0.0,0.9905843907416667,1.0,0.009415609258333435,0.0,1.0,0.9930555555555556,0.0,626.8423041962087,0.0,0.0,0.0
RTS93,external93,7,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,222_HYDRO_5,0.0,50.0,1.5,0.0,0.0,0.0,0.0,0.9909108794074074,1.0,0.009089120592592618,0.0,1.0,0.9930555555555556,0.0,375.2726777481439,0.0,0.0,0.0
RTS93,external93,7,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,222_HYDRO_6,0.0,50.0,1.5,0.0,0.0,0.0,0.0,0.9965277777777778,1.0,0.003472222222222222,0.0,1.0,0.9930555555555556,0.0,270.8333333332921,0.0,0.0,0.0
RTS93,external93,7,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,322_HYDRO_1,0.0,50.0,1.5,0.0,0.0,0.0,0.0,0.9932319956870371,1.0,0.0067680043129628425,0.0,1.0,0.9930555555555556,0.0,527.9043364110548,0.0,0.0,0.0
RTS93,external93,7,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,322_HYDRO_2,0.0,50.0,1.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9930555555555556,0.0,0.0,0.0,0.0,0.0
RTS93,external93,7,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,322_HYDRO_3,0.0,50.0,1.5,0.0,0.0,0.0,0.0,0.992574688187037,1.0,0.007425311812962923,0.0,1.0,0.9930555555555556,0.0,555.926508385859,0.0,0.0,0.0
RTS93,external93,7,17,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,322_HYDRO_4,0.0,50.0,1.5,0.0,0.0,0.0,0.0,0.9750970963296298,1.0,0.024902903670370242,0.0,1.0,0.9930555555555556,0.0,1124.4570772510124,0.0,0.0,0.0
RTS93,external93,10,13,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,101_CT_1,109.6984653,20.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTS93,external93,10,13,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,101_CT_2,109.6984653,20.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTS93,external93,10,13,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,101_STEAM_3,19.3218686,76.0,0.039473684210526314,0.09375,0.04861111111111111,2.375,1.2314814814814816,0.9933150474838013,0.9980036150173611,0.006684952516198745,0.001996384982638844,0.9548611111111112,0.9583333333333334,337.8704633879024,343.1455958359211,18.047230656251486,0.0,-319.82323273165093
RTS93,external93,10,13,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,101_STEAM_4,19.3218686,76.0,0.039473684210526314,0.0763888888888889,0.05555555555555555,1.9351851851851853,1.4074074074074074,0.9939670365908262,0.9978773334155702,0.006032963409173905,0.0021226665844298214,0.9548611111111112,0.9583333333333334,335.70077193899306,335.94928409961904,18.047230656251486,0.0,-317.65354128274157
RTS93,external93,10,13,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,102_CT_1,108.68163675,20.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTS93,external93,10,13,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,102_CT_2,108.68163675,20.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTS93,external93,10,13,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,102_STEAM_3,21.582252407499997,76.0,0.039473684210526314,0.2951388888888889,0.3541666666666667,7.476851851851852,8.972222222222223,0.9540824666352674,0.9471749129203216,0.04591753336473267,0.05282508707967823,0.8194444444444444,0.71875,820.9174625941487,840.3807756141368,109.18526151556034,0.0,-711.7322010785883
RTS93,external93,10,13,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,102_STEAM_4,21.582252407499997,76.0,0.039473684210526314,0.2638888888888889,0.3854166666666667,6.685185185185186,9.76388888888889,0.9696409750639615,0.9554206072459799,0.030359024936038412,0.044579392754019974,0.8194444444444444,0.71875,858.4817461583116,865.6254880864362,114.36929061535056,0.0,-744.112455542961
RTS93,external93,10,13,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,107_CC_1,27.15028809,355.0,0.01749295774647887,0.22916666666666666,0.2534722222222222,13.100509930220076,14.489957953122206,0.07362616450835478,0.07234936208920181,0.9263738354916451,0.9276506379107983,0.12152777777777778,0.14930555555555555,916.3526257192661,916.3526257192663,133.1441188994621,0.0,-783.208506819804
RTS93,external93,10,13,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,113_CT_1,34.424248515,55.0,0.1009090909090909,0.0,0.006944444444444444,0.0,0.06881881881881882,0.0,0.0007007575757575757,1.0,0.9992992424242425,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTS93,external93,10,13,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,113_CT_2,34.424248515,55.0,0.1009090909090909,0.0,0.006944444444444444,0.0,0.06881881881881882,0.0,0.0007007575757575757,1.0,0.9992992424242425,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTS93,external93,10,13,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,113_CT_3,34.424248515,55.0,0.1009090909090909,0.0,0.006944444444444444,0.0,0.06881881881881882,0.0,0.0007007575757575757,1.0,0.9992992424242425,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTS93,external93,10,13,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,113_CT_4,34.424248515,55.0,0.1009090909090909,0.0,0.006944444444444444,0.0,0.06881881881881882,0.0002625707702019717,0.0007007575757575757,0.999737429229798,0.9992992424242425,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTS93,external93,10,13,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,115_STEAM_1,140.6638701,12.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTS93,external93,10,13,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,115_STEAM_2,140.6638701,12.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTS93,external93,10,13,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,115_STEAM_3,23.535050669999997,155.0,0.02903225806451613,0.4791666666666667,0.4444444444444444,16.50462962962963,15.30864197530864,0.4238740489208209,0.39505088768369157,0.5761259510791791,0.6049491123163084,0.4513888888888889,0.4131944444444444,548.4543727191831,584.9457429974696,52.54341933910109,0.0,-495.910953380082
RTS93,external93,10,13,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,116_STEAM_1,23.254946994999997,155.0,0.02903225806451613,0.4861111111111111,0.4618055555555556,16.743827160493826,15.906635802469136,0.4686015934229339,0.46742069130600405,0.531398406577066,0.532579308693996,0.5034722222222222,0.4583333333333333,626.7828863809887,652.7068951281758,44.22913748765859,0.0,-582.5537488933301
RTS93,external93,10,13,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,118_CC_1,27.75086358,355.0,0.01749295774647887,0.15625,0.1701388888888889,8.932165861513688,9.726136160314905,0.03453466424473567,0.03519578667840412,0.9654653357552644,0.9648042133215959,0.0763888888888889,0.10416666666666667,359.3626023778853,359.3626023778853,29.735554236336128,0.0,-329.62704814154915
RTS93,external93,10,13,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,123_STEAM_2,24.654408375,155.0,0.02903225806451613,0.3576388888888889,0.3541666666666667,12.318672839506172,12.199074074074074,0.24510262625671964,0.23798614539874452,0.7548973737432803,0.7620138546012555,0.2847222222222222,0.2951388888888889,859.1166581358696,896.3086877321191,233.18315066214723,0.0,-625.9335074737223
RTS93,external93,10,13,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,123_STEAM_3,22.665143784999998,350.0,0.017142857142857144,0.5729166666666666,0.53125,33.420138888888886,30.989583333333332,0.463781454271824,0.4784541334930545,0.536218545728176,0.5215458665069455,0.59375,0.5243055555555556,2885.79684749001,2944.2947965537587,356.2594479431282,0.0,-2529.5373995468817
RTS93,external93,10,13,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,123_CT_1,34.156030335000004,55.0,0.1009090909090909,0.006944444444444444,0.006944444444444444,0.06881881881881882,0.06881881881881882,0.00035037878787878786,0.0007007575757575757,0.9996496212121211,0.9992992424242425,0.003472222222222222,0.006944444444444444,0.0,0.0,0.0,0.0,0.0
RTS93,external93,10,13,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,123_CT_4,34.156030335000004,55.0,0.1009090909090909,0.006944444444444444,0.006944444444444444,0.06881881881881882,0.06881881881881882,0.00035037878787878786,0.0007007575757575757,0.9996496212121211,0.9992992424242425,0.003472222222222222,0.006944444444444444,0.0,0.0,0.0,0.0,0.0
RTS93,external93,10,13,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,123_CT_5,34.156030335000004,55.0,0.1009090909090909,0.006944444444444444,0.006944444444444444,0.06881881881881882,0.06881881881881882,0.0003962736489902905,0.0007007575757575757,0.9996037263510098,0.9992992424242425,0.003472222222222222,0.006944444444444444,0.0,0.0,0.0,0.0,0.0
RTS93,external93,10,13,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,201_CT_1,105.65443724999999,20.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTS93,external93,10,13,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,201_CT_2,105.65443724999999,20.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTS93,external93,10,13,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,201_STEAM_3,24.7120146025,76.0,0.039473684210526314,0.28125,0.2673611111111111,7.125,6.773148148148149,0.22123946346856757,0.23303505649671166,0.7787605365314325,0.7669649435032883,0.2604166666666667,0.2534722222222222,303.9503645877246,328.58663385959983,32.09792397064871,0.0,-271.8524406170759
RTS93,external93,10,13,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,202_CT_1,101.92865324999998,20.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTS93,external93,10,13,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,202_CT_2,101.92865324999998,20.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTS93,external93,10,13,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,202_STEAM_3,23.6803874825,76.0,0.039473684210526314,0.3333333333333333,0.4097222222222222,8.444444444444445,10.37962962962963,0.26698830151681396,0.30601826912006647,0.733011698483186,0.6939817308799335,0.3194444444444444,0.3368055555555556,414.58892036114935,441.80740749802453,9.550806060103469,0.0,-405.0381143010459
RTS93,external93,10,13,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,202_STEAM_4,23.6803874825,76.0,0.039473684210526314,0.3819444444444444,0.4097222222222222,9.675925925925926,10.37962962962963,0.29271553606085426,0.3502022183296791,0.7072844639391457,0.6497977816703209,0.3194444444444444,0.3368055555555556,402.0671921452756,429.2856792821508,18.48232098006679,0.0,-383.5848711652088
RTS93,external93,10,13,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,207_CT_1,41.098605255,55.0,0.1009090909090909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTS93,external93,10,13,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,207_CT_2,41.098605255,55.0,0.1009090909090909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTS93,external93,10,13,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,213_CC_3,29.043364229999998,355.0,0.01749295774647887,0.07291666666666667,0.06944444444444445,4.168344068706388,3.969851494006084,0.010700222673674464,0.006299866099374102,0.9892997773263256,0.993700133900626,0.034722222222222224,0.05555555555555555,91.86546420869209,91.86546420869209,5.634129942707716,0.0,-86.23133426598437
RTS93,external93,10,13,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,213_CT_1,34.424248515,55.0,0.1009090909090909,0.006944444444444444,0.0,0.06881881881881882,0.0,0.00035037878787878786,0.0,0.9996496212121211,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTS93,external93,10,13,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,213_CT_2,34.424248515,55.0,0.1009090909090909,0.006944444444444444,0.0,0.06881881881881882,0.0,0.00035037878787878786,9.176357323207038e-05,0.9996496212121211,0.999908236426768,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTS93,external93,10,13,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,215_CT_4,35.281380525,55.0,0.1009090909090909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTS93,external93,10,13,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,215_CT_5,35.281380525,55.0,0.1009090909090909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTS93,external93,10,13,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,216_STEAM_1,21.7693405225,155.0,0.02903225806451613,0.4479166666666667,0.4791666666666667,15.42824074074074,16.50462962962963,0.7677970184789421,0.781638652538082,0.2322029815210579,0.21836134746191796,0.7569444444444444,0.6597222222222222,1780.904832180372,1811.2856603450582,280.89304289342454,0.0,-1500.0117892869475
RTS93,external93,10,13,13,0.3,0.16,perfect,independent,0.0,0.0,0,65.0,218_CC_1,29.159980830000002,355.0,0.01749295774647887,0.04861111111111111,0.04861111111111111,2.7788960458042586,2.7788960458042586,0.0037950943878573085,0.004361637050078266,0.9962049056121427,0.9956383629499217,0.024305555555555556,0.034722222222222224,52.142619476027846,52.142619476027846,3.4550878458429324,0.0,-48.687531630184914
