system,study,month,day,horizon,ramp_multiplier,upward_adder_fraction,forecast_type,forecast_model,forecast_rho,sigma_rel,seed,shortage_penalty,loc_rp,loc_rp_energy,loc_la,loc_tlmp,delta_la_rp,shed_rp_mwh,shed_la_mwh,spill_rp_mwh,spill_la_mwh,short_up_mwh,short_down_mwh,rcup_active_share,rcdn_active_share,max_rcup,max_tlmp_adjustment,rp_bind_share,la_bind_share,emergency_rp_mwh,emergency_la_mwh
10gen,ramp_requirement,1,15,13,0.2,0.24,perfect,independent,0.0,0.0,0,65.0,2298039.5364227826,2309110.219267293,262176.14608877175,0.0,-2035863.3903340108,0.0,0.0,56.11348840628674,0.0,0.0,16.42677978260942,0.20833333333333334,0.020833333333333332,30.0,3519.5,0.027777777777777776,0.025347222222222222,56.11348840628674,0.0
10gen,ramp_requirement,1,15,13,0.4,0.0,perfect,independent,0.0,0.0,0,65.0,441270.85768533224,441303.78598229826,128.4105880169809,0.0,-441142.4470973153,0.0,0.0,1.5730179556031296,0.0,0.0,0.0,0.0,0.006944444444444444,0.0,4.5,0.00625,0.0045138888888888885,1.5730179556031296,0.0
10gen,ramp_requirement,1,15,13,0.4,0.08,perfect,independent,0.0,0.0,0,65.0,441270.85768533224,441303.78598229826,128.4105880169809,0.0,-441142.4470973153,0.0,0.0,1.5730179556031296,0.0,0.0,0.0,0.0,0.006944444444444444,0.0,4.5,0.00625,0.0045138888888888885,1.5730179556031296,0.0
10gen,ramp_requirement,1,15,13,0.4,0.16,perfect,independent,0.0,0.0,0,65.0,441270.85768533224,441303.78598229826,128.4105880169809,0.0,-441142.4470973153,0.0,0.0,1.5730179556031296,0.0,0.0,0.0,0.0,0.006944444444444444,0.0,4.5,0.00625,0.0045138888888888885,1.5730179556031296,0.0
10gen,ramp_requirement,1,15,13,0.4,0.24,perfect,independent,0.0,0.0,0,65.0,441270.8576853322,441335.16236829734,128.4105880169809,0.0,-441142.4470973152,0.0,0.0,1.5730179556031296,0.0,0.0,0.0,0.0625,0.006944444444444444,2.0,4.5,0.00625,0.0045138888888888885,1.5730179556031296,0.0
10gen,ramp_requirement,1,15,13,0.8,0.0,perfect,independent,0.0,0.0,0,65.0,123.67850821156753,123.67850821156753,95.55226091960503,0.0,-28.1262472919625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.00034722222222222224,0.00034722222222222224,0.0,0.0
10gen,ramp_requirement,1,15,13,0.8,0.08,perfect,independent,0.0,0.0,0,65.0,123.67850821156753,123.67850821156753,95.55226091960503,0.0,-28.1262472919625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.00034722222222222224,0.00034722222222222224,0.0,0.0
10gen,ramp_requirement,1,15,13,0.8,0.16,perfect,independent,0.0,0.0,0,65.0,123.67850821156753,123.67850821156753,95.55226091960503,0.0,-28.1262472919625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.00034722222222222224,0.00034722222222222224,0.0,0.0
10gen,ramp_requirement,1,15,13,0.8,0.24,perfect,independent,0.0,0.0,0,65.0,123.67850821156753,123.67850821156753,95.55226091960503,0.0,-28.1262472919625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.00034722222222222224,0.00034722222222222224,0.0,0.0
10gen,ramp_requirement,1,16,13,0.1,0.0,perfect,independent,0.0,0.0,0,65.0,9906818.005598525,9912696.898838846,2872050.907968855,0.0,-7034767.09762967,5.09373660055337,0.7838309367416514,113.24661964928276,0.0,0.42573007933257634,25.502066255261454,0.010416666666666666,0.0763888888888889,65.0,3555.0,0.13541666666666666,0.14722222222222223,118.34035624983613,0.7838309367416514
10gen,ramp_requirement,1,16,13,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,9249525.575003255,9258683.029315248,2872050.907968855,0.0,-6377474.667034401,2.895751477458589,0.7838309367416514,113.24661964928276,0.0,53.07840488703573,25.502066255261454,0.06944444444444445,0.0763888888888889,65.0,3555.0,0.13506944444444444,0.14722222222222223,116.14237112674135,0.7838309367416514
10gen,ramp_requirement,1,16,13,0.1,0.16,perfect,independent,0.0,0.0,0,65.0,8708581.044121841,8723143.321926372,2872050.907968855,0.0,-5836530.136152986,1.4088309367416514,0.7838309367416514,78.61096961304297,0.0,163.29893547375283,17.651805982476695,0.3923611111111111,0.07291666666666667,65.0,3555.0,0.1482638888888889,0.14722222222222223,80.01980054978462,0.7838309367416514
10gen,ramp_requirement,1,16,13,0.1,0.24,perfect,independent,0.0,0.0,0,65.0,7124949.944788416,7149877.304346842,2872050.907968855,0.0,-4252899.03681956,1.4088309367416607,0.7838309367416514,33.9421021686664,0.0,1105.8642534193723,11.805258518832625,1.0,0.06597222222222222,65.0,3555.0,0.15104166666666666,0.14722222222222223,35.35093310540806,0.7838309367416514
10gen,ramp_requirement,1,16,13,0.2,0.0,perfect,independent,0.0,0.0,0,65.0,2712565.800252207,2713745.25934209,680.113183808856,0.0,-2711885.687068398,0.0,0.0,11.774990483213452,0.0,0.0,5.93660184860595,0.0,0.017361111111111112,0.0,20.0,0.04479166666666667,0.034722222222222224,11.774990483213452,0.0
10gen,ramp_requirement,1,16,13,0.2,0.08,perfect,independent,0.0,0.0,0,65.0,2712145.0278956178,2713374.8147789557,680.113183808856,0.0,-2711464.914711809,0.0,0.0,11.774990483213452,0.0,0.0,5.93660184860595,0.013888888888888888,0.017361111111111112,10.0,20.0,0.04375,0.034722222222222224,11.774990483213452,0.0
10gen,ramp_requirement,1,16,13,0.2,0.16,perfect,independent,0.0,0.0,0,65.0,2710435.6103445822,2713555.959357379,680.113183808856,0.0,-2709755.4971607733,0.0,0.0,11.774990483213452,0.0,0.0,5.93660184860595,0.059027777777777776,0.017361111111111112,40.0,20.0,0.04583333333333333,0.034722222222222224,11.774990483213452,0.0
10gen,ramp_requirement,1,16,13,0.2,0.24,perfect,independent,0.0,0.0,0,65.0,2707564.4756504376,2718630.436415822,680.113183808856,0.0,-2706884.3624666287,0.0,0.0,11.774990483213452,0.0,3.068771023929685,5.93660184860595,0.3020833333333333,0.017361111111111112,65.0,20.0,0.05138888888888889,0.034722222222222224,11.774990483213452,0.0
10gen,ramp_requirement,1,16,13,0.4,0.0,perfect,independent,0.0,0.0,0,65.0,1051.7642230071317,1051.7642230071317,39.84506199530161,0.0,-1011.91916101183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.004861111111111111,0.0045138888888888885,0.0,0.0
10gen,ramp_requirement,1,16,13,0.4,0.08,perfect,independent,0.0,0.0,0,65.0,1051.7642230071317,1051.7642230071317,39.84506199530161,0.0,-1011.91916101183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.004861111111111111,0.0045138888888888885,0.0,0.0
10gen,ramp_requirement,1,16,13,0.4,0.16,perfect,independent,0.0,0.0,0,65.0,1013.5545757376467,1015.6432952789847,39.84506199530161,0.0,-973.709513742345,0.0,0.0,0.0,0.0,0.0,0.0,0.003472222222222222,0.0,2.0,18.0,0.0045138888888888885,0.0045138888888888885,0.0,0.0
10gen,ramp_requirement,1,16,13,0.4,0.24,perfect,independent,0.0,0.0,0,65.0,1016.7968984437341,1401.1012639228322,39.84506199530161,0.0,-976.9518364484325,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,25.0,18.0,0.0045138888888888885,0.0045138888888888885,0.0,0.0
10gen,ramp_requirement,1,16,13,0.8,0.0,perfect,independent,0.0,0.0,0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10gen,ramp_requirement,1,16,13,0.8,0.08,perfect,independent,0.0,0.0,0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10gen,ramp_requirement,1,16,13,0.8,0.16,perfect,independent,0.0,0.0,0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10gen,ramp_requirement,1,16,13,0.8,0.24,perfect,independent,0.0,0.0,0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10gen,ramp_requirement,1,17,13,0.1,0.0,perfect,independent,0.0,0.0,0,65.0,13180324.364032594,13190710.040933793,4732013.410342887,0.0,-8448310.953689707,394.18311945908437,283.6623522308865,1093.7541533827152,547.3753498735371,71.81001760954223,118.0773918064109,0.0625,0.06597222222222222,65.0,3685.0,0.22395833333333334,0.240625,1487.9372728417995,831.0377021044235
10gen,ramp_requirement,1,17,13,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,13116539.465448018,13136193.352334654,4732013.410342887,0.0,-8384526.055105131,379.6459777370312,283.6623522308865,1095.8938784200084,547.3753498735371,260.7587135295967,119.13672409605627,0.2951388888888889,0.06597222222222222,65.0,3685.0,0.2298611111111111,0.240625,1475.5398561570396,831.0377021044235
10gen,ramp_requirement,1,17,13,0.1,0.16,perfect,independent,0.0,0.0,0,65.0,13513132.98822274,13540541.523202062,4732013.410342887,0.0,-8781119.577879854,379.6459777370312,283.6623522308865,1089.771863341507,547.3753498735371,687.2464683950244,120.42151742125391,0.4722222222222222,0.06944444444444445,65.0,3685.0,0.22777777777777777,0.240625,1469.4178410785382,831.0377021044235
10gen,ramp_requirement,1,17,13,0.1,0.24,perfect,independent,0.0,0.0,0,65.0,12832356.061889878,12865695.664354553,4732013.410342887,0.0,-8100342.6515469905,379.6459777370312,283.6623522308865,1038.6611077644716,547.3753498735371,1904.4468795300604,114.60547729288177,1.0,0.059027777777777776,65.0,3685.0,0.21875,0.240625,1418.3070855015028,831.0377021044235
10gen,ramp_requirement,1,17,13,0.2,0.0,perfect,independent,0.0,0.0,0,65.0,4838646.309374876,4848301.984734458,829413.5802289136,0.0,-4009232.7291459627,48.871019014565434,0.0,207.85245103968083,5.724065264590173,21.398610445875835,61.36922774846105,0.017361111111111112,0.059027777777777776,65.0,3548.0,0.10277777777777777,0.10902777777777778,256.72347005424626,5.724065264590173
10gen,ramp_requirement,1,17,13,0.2,0.08,perfect,independent,0.0,0.0,0,65.0,4577787.066464282,4593089.585805921,829413.5802289136,0.0,-3748373.486235368,38.56507512300227,0.0,207.85245103968083,5.724065264590173,82.16878929140317,61.36922774846105,0.1111111111111111,0.059027777777777776,65.0,3548.0,0.10625,0.10902777777777778,246.4175261626831,5.724065264590173
10gen,ramp_requirement,1,17,13,0.2,0.16,perfect,independent,0.0,0.0,0,65.0,4171705.7564403987,4198693.327726453,829413.5802289136,0.0,-3342292.176211485,14.63394813674237,0.0,207.85245103968083,5.724065264590173,146.04595923255206,61.36922774846105,0.3090277777777778,0.059027777777777776,65.0,3548.0,0.11180555555555556,0.10902777777777778,222.4863991764232,5.724065264590173
10gen,ramp_requirement,1,17,13,0.2,0.24,perfect,independent,0.0,0.0,0,65.0,3621799.6388904653,3671665.577585689,829413.5802289136,0.0,-2792386.0586615517,4.479147277293805,0.0,182.76389600464864,5.724065264590173,230.44406614740345,57.96594493142851,0.3888888888888889,0.059027777777777776,65.0,3548.0,0.11145833333333334,0.10902777777777778,187.24304328194245,5.724065264590173
10gen,ramp_requirement,1,17,13,0.4,0.0,perfect,independent,0.0,0.0,0,65.0,669698.0552674704,671658.7380663702,11669.375948849502,0.0,-658028.6793186209,0.0,0.0,11.350708050087448,0.0,0.0,7.656945086932887,0.0,0.017361111111111112,0.0,3519.5,0.03125,0.029166666666666667,11.350708050087448,0.0
10gen,ramp_requirement,1,17,13,0.4,0.08,perfect,independent,0.0,0.0,0,65.0,669092.3641705712,672176.2548625519,11669.375948849502,0.0,-657422.9882217217,0.0,0.0,11.350708050087448,0.0,4.173133825061768,7.656945086932887,0.013888888888888888,0.017361111111111112,65.0,3519.5,0.03159722222222222,0.029166666666666667,11.350708050087448,0.0
10gen,ramp_requirement,1,17,13,0.4,0.16,perfect,independent,0.0,0.0,0,65.0,666208.2256228747,673370.6764414547,11669.375948849502,0.0,-654538.8496740252,0.0,0.0,11.350708050087448,0.0,11.477014654253555,7.656945086932887,0.1111111111111111,0.017361111111111112,65.0,3519.5,0.03090277777777778,0.029166666666666667,11.350708050087448,0.0
10gen,ramp_requirement,1,17,13,0.4,0.24,perfect,independent,0.0,0.0,0,65.0,664369.5618557555,686093.095216733,11669.375948849502,0.0,-652700.185906906,0.0,0.0,11.350708050087448,0.0,25.11769807016903,7.656945086932887,0.3090277777777778,0.017361111111111112,65.0,3519.5,0.034722222222222224,0.029166666666666667,11.350708050087448,0.0
10gen,ramp_requirement,1,17,13,0.8,0.0,perfect,independent,0.0,0.0,0,65.0,17602.71081279216,18348.354606429457,11468.771157129584,0.0,-6133.939655662576,0.0,0.0,1.6318958600432663,0.0,0.0,0.5780486110636668,0.0,0.003472222222222222,0.0,3515.0,0.005208333333333333,0.005208333333333333,1.6318958600432663,0.0
10gen,ramp_requirement,1,17,13,0.8,0.08,perfect,independent,0.0,0.0,0,65.0,17609.731132763907,18362.37699863588,11468.771157129584,0.0,-6140.959975634323,0.0,0.0,1.6318958600432663,0.0,0.0,0.5780486110636668,0.006944444444444444,0.003472222222222222,2.0,3515.0,0.005208333333333333,0.005208333333333333,1.6318958600432663,0.0
10gen,ramp_requirement,1,17,13,0.8,0.16,perfect,independent,0.0,0.0,0,65.0,18051.7495515633,19970.18502064674,11468.771157129584,0.0,-6582.978394433718,0.0,0.0,1.6318958600432663,0.0,1.1799071489774253,0.5780486110636668,0.0625,0.003472222222222222,65.0,3515.0,0.005208333333333333,0.005208333333333333,1.6318958600432663,0.0
10gen,ramp_requirement,1,17,13,0.8,0.24,perfect,independent,0.0,0.0,0,65.0,17639.74955156332,32113.396514140033,11468.771157129584,0.0,-6170.978394433736,0.0,0.0,1.6318958600432663,0.0,17.248575424212238,0.5780486110636668,0.10069444444444445,0.003472222222222222,65.0,3515.0,0.005208333333333333,0.005208333333333333,1.6318958600432663,0.0
10gen,ramp_requirement,1,18,13,0.1,0.0,perfect,independent,0.0,0.0,0,65.0,4479284.564679264,4481428.958765262,2293104.498413057,0.0,-2186180.066266207,0.0,0.0,185.30739203813823,12.21296927076482,0.0,25.132133663025662,0.0,0.03819444444444445,0.0,3530.0,0.059027777777777776,0.06458333333333334,185.30739203813823,12.21296927076482
10gen,ramp_requirement,1,18,13,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,4476897.183141034,4480314.145478145,2293104.498413057,0.0,-2183792.684727977,0.0,0.0,185.30739203813823,12.21296927076482,0.3817413980333602,25.132133663025662,0.20833333333333334,0.03819444444444445,65.0,3530.0,0.06111111111111111,0.06458333333333334,185.30739203813823,12.21296927076482
10gen,ramp_requirement,1,18,13,0.1,0.16,perfect,independent,0.0,0.0,0,65.0,4477099.154748476,4497704.643182542,2293104.498413057,0.0,-2183994.656335419,0.0,0.0,185.30739203813823,12.21296927076482,40.55675423281808,25.132133663025662,0.3888888888888889,0.03819444444444445,65.0,3530.0,0.06388888888888888,0.06458333333333334,185.30739203813823,12.21296927076482
10gen,ramp_requirement,1,18,13,0.1,0.24,perfect,independent,0.0,0.0,0,65.0,3979528.9605169296,4016309.920481389,2293104.498413057,0.0,-1686424.4621038726,0.0,0.0,129.78034184352862,12.21296927076482,919.5089993163571,19.615341868487832,1.0,0.03819444444444445,65.0,3530.0,0.06979166666666667,0.06458333333333334,129.78034184352862,12.21296927076482
10gen,ramp_requirement,1,18,13,0.2,0.0,perfect,independent,0.0,0.0,0,65.0,1281966.0586419282,1283378.4935395312,741.7396358976403,0.0,-1281224.3190060307,0.0,0.0,10.261088932267691,0.0,0.0,5.260862554351689,0.0,0.010416666666666666,0.0,20.0,0.017708333333333333,0.013194444444444444,10.261088932267691,0.0
10gen,ramp_requirement,1,18,13,0.2,0.08,perfect,independent,0.0,0.0,0,65.0,1281966.0586419282,1283378.4935395312,741.7396358976403,0.0,-1281224.3190060307,0.0,0.0,10.261088932267691,0.0,0.0,5.260862554351689,0.0,0.010416666666666666,0.0,20.0,0.017708333333333333,0.013194444444444444,10.261088932267691,0.0
10gen,ramp_requirement,1,18,13,0.2,0.16,perfect,independent,0.0,0.0,0,65.0,1281848.2109610229,1284414.7193406813,741.7396358976403,0.0,-1281106.4713251253,0.0,0.0,10.261088932267691,0.0,0.0,5.260862554351689,0.2222222222222222,0.010416666666666666,30.0,20.0,0.017013888888888887,0.013194444444444444,10.261088932267691,0.0
10gen,ramp_requirement,1,18,13,0.2,0.24,perfect,independent,0.0,0.0,0,65.0,1282077.1310015307,1298895.490665653,741.7396358976403,0.0,-1281335.391365633,0.0,0.0,10.261088932267691,0.0,1.1495694335468631,5.260862554351689,0.3159722222222222,0.010416666666666666,65.0,20.0,0.019791666666666666,0.013194444444444444,10.261088932267691,0.0
10gen,ramp_requirement,1,18,13,0.4,0.0,perfect,independent,0.0,0.0,0,65.0,238195.98786623572,238195.98786623572,23.0911063375097,0.0,-238172.89675989823,0.0,0.0,0.3308384332220271,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.002777777777777778,0.001736111111111111,0.3308384332220271,0.0
10gen,ramp_requirement,1,18,13,0.4,0.08,perfect,independent,0.0,0.0,0,65.0,238195.98786623572,238195.98786623572,23.0911063375097,0.0,-238172.89675989823,0.0,0.0,0.3308384332220271,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.002777777777777778,0.001736111111111111,0.3308384332220271,0.0
10gen,ramp_requirement,1,18,13,0.4,0.16,perfect,independent,0.0,0.0,0,65.0,238195.98786623572,238195.98786623572,23.0911063375097,0.0,-238172.89675989823,0.0,0.0,0.3308384332220271,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.002777777777777778,0.001736111111111111,0.3308384332220271,0.0
10gen,ramp_requirement,1,18,13,0.4,0.24,perfect,independent,0.0,0.0,0,65.0,238195.98786623572,238271.52806943568,23.0911063375097,0.0,-238172.89675989823,0.0,0.0,0.3308384332220271,0.0,0.0,0.0,0.19444444444444445,0.0,2.0,10.0,0.002777777777777778,0.001736111111111111,0.3308384332220271,0.0
10gen,ramp_requirement,1,18,13,0.8,0.0,perfect,independent,0.0,0.0,0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10gen,ramp_requirement,1,18,13,0.8,0.08,perfect,independent,0.0,0.0,0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10gen,ramp_requirement,1,18,13,0.8,0.16,perfect,independent,0.0,0.0,0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10gen,ramp_requirement,1,18,13,0.8,0.24,perfect,independent,0.0,0.0,0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10gen,ramp_requirement,4,12,13,0.1,0.0,perfect,independent,0.0,0.0,0,65.0,9022547.782992216,9032403.399514133,2578288.230645087,0.0,-6444259.552347129,59.49796034318869,2.423363913421298,132.5748688961193,22.052088552251973,15.086902355264815,35.42085344195376,0.03125,0.09722222222222222,65.0,3548.0,0.16041666666666668,0.17118055555555556,192.072829239308,24.47545246567327
10gen,ramp_requirement,4,12,13,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,8544006.218837515,8556874.61522061,2578288.230645087,0.0,-5965717.988192428,33.11527841092695,2.423363913421298,132.5748688961193,22.052088552251973,107.45338176124723,35.42085344195376,0.1840277777777778,0.09722222222222222,65.0,3548.0,0.16284722222222223,0.17118055555555556,165.69014730704626,24.47545246567327
10gen,ramp_requirement,4,12,13,0.1,0.16,perfect,independent,0.0,0.0,0,65.0,8523908.279183296,8547855.95073895,2578288.230645087,0.0,-5945620.04853821,12.78144856015733,2.423363913421298,139.01842775651545,22.052088552251973,281.5846131309157,35.21967348482484,0.4479166666666667,0.09722222222222222,65.0,3548.0,0.17916666666666667,0.17118055555555556,151.7998763166728,24.47545246567327
10gen,ramp_requirement,4,12,13,0.1,0.24,perfect,independent,0.0,0.0,0,65.0,7263028.79570215,7299714.958456365,2578288.230645087,0.0,-4684740.5650570635,12.723082764591556,2.423363913421298,122.00569699441903,22.052088552251973,1252.2727970831195,29.889129354512647,1.0,0.08333333333333333,65.0,3548.0,0.18333333333333332,0.17118055555555556,134.7287797590106,24.47545246567327
10gen,ramp_requirement,4,12,13,0.2,0.0,perfect,independent,0.0,0.0,0,65.0,1563719.2615871767,1565403.9207405774,203309.5181527178,0.0,-1360409.743434459,0.0,0.0,28.64917510272835,0.0811605271298177,0.0,10.056237323927885,0.0,0.04513888888888889,0.0,3519.5,0.05138888888888889,0.05277777777777778,28.64917510272835,0.0811605271298177
10gen,ramp_requirement,4,12,13,0.2,0.08,perfect,independent,0.0,0.0,0,65.0,1563671.9961901207,1565488.5418643355,203309.5181527178,0.0,-1360362.478037403,0.0,0.0,28.64917510272835,0.0811605271298177,0.0,10.056237323927885,0.017361111111111112,0.04513888888888889,27.0,3519.5,0.05138888888888889,0.05277777777777778,28.64917510272835,0.0811605271298177
10gen,ramp_requirement,4,12,13,0.2,0.16,perfect,independent,0.0,0.0,0,65.0,1564348.2701995338,1569801.2148476297,203309.5181527178,0.0,-1361038.752046816,0.0,0.0,28.64917510272835,0.0811605271298177,1.5321800676862076,10.056237323927885,0.24305555555555555,0.04513888888888889,65.0,3519.5,0.05381944444444445,0.05277777777777778,28.64917510272835,0.0811605271298177
10gen,ramp_requirement,4,12,13,0.2,0.24,perfect,independent,0.0,0.0,0,65.0,1566773.6607168387,1590538.4267613858,203309.5181527178,0.0,-1363464.142564121,0.0,0.0,28.64917510272835,0.0811605271298177,6.512899222329641,10.056237323927885,0.3854166666666667,0.04513888888888889,65.0,3519.5,0.060069444444444446,0.05277777777777778,28.64917510272835,0.0811605271298177
10gen,ramp_requirement,4,12,13,0.4,0.0,perfect,independent,0.0,0.0,0,65.0,81554.39045439364,81555.9964667047,77638.40445782598,0.0,-3915.9859965676587,0.0,0.0,0.8265440988256382,0.0,0.0,0.0,0.0,0.003472222222222222,0.0,3515.0,0.009722222222222222,0.009722222222222222,0.8265440988256382,0.0
10gen,ramp_requirement,4,12,13,0.4,0.08,perfect,independent,0.0,0.0,0,65.0,81554.39045439364,81555.9964667047,77638.40445782598,0.0,-3915.9859965676587,0.0,0.0,0.8265440988256382,0.0,0.0,0.0,0.0,0.003472222222222222,0.0,3515.0,0.009722222222222222,0.009722222222222222,0.8265440988256382,0.0
10gen,ramp_requirement,4,12,13,0.4,0.16,perfect,independent,0.0,0.0,0,65.0,81397.34663470619,81408.97833187049,77638.40445782598,0.0,-3758.942176880213,0.0,0.0,0.8265440988256382,0.0,0.0,0.0,0.010416666666666666,0.003472222222222222,2.0,3515.0,0.008680555555555556,0.009722222222222222,0.8265440988256382,0.0
10gen,ramp_requirement,4,12,13,0.4,0.24,perfect,independent,0.0,0.0,0,65.0,81381.05712106037,82890.75310945115,77638.40445782598,0.0,-3742.6526632343885,0.0,0.0,0.8265440988256382,0.0,0.0,0.0,0.1909722222222222,0.003472222222222222,25.0,3515.0,0.009375,0.009722222222222222,0.8265440988256382,0.0
10gen,ramp_requirement,4,12,13,0.8,0.0,perfect,independent,0.0,0.0,0,65.0,16.03700768163253,16.03700768163253,0.0,0.0,-16.03700768163253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0006944444444444445,0.0006944444444444445,0.0,0.0
10gen,ramp_requirement,4,12,13,0.8,0.08,perfect,independent,0.0,0.0,0,65.0,16.03700768163253,16.03700768163253,0.0,0.0,-16.03700768163253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0006944444444444445,0.0006944444444444445,0.0,0.0
10gen,ramp_requirement,4,12,13,0.8,0.16,perfect,independent,0.0,0.0,0,65.0,16.03700768163253,16.03700768163253,0.0,0.0,-16.03700768163253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0006944444444444445,0.0006944444444444445,0.0,0.0
10gen,ramp_requirement,4,12,13,0.8,0.24,perfect,independent,0.0,0.0,0,65.0,16.03700768163253,16.03700768163253,0.0,0.0,-16.03700768163253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0006944444444444445,0.0006944444444444445,0.0,0.0
10gen,ramp_requirement,4,13,13,0.1,0.0,perfect,independent,0.0,0.0,0,65.0,3254232.263284658,3254892.7421422806,746258.3841668044,0.0,-2507973.879117854,1.6312112849257687,0.0,21.765133922492396,0.0,0.0,9.367101610185205,0.0,0.027777777777777776,0.0,3520.0,0.08125,0.07361111111111111,23.396345207418165,0.0
10gen,ramp_requirement,4,13,13,0.1,0.08,perfect,independent,0.0,0.0,0,65.0,3139732.0096484986,3141369.2354945927,746258.3841668044,0.0,-2393473.625481694,0.0,0.0,21.765133922492396,0.0,2.4536365227901342,9.367101610185205,0.0763888888888889,0.027777777777777776,65.0,3520.0,0.08333333333333333,0.07361111111111111,21.765133922492396,0.0
10gen,ramp_requirement,4,13,13,0.1,0.16,perfect,independent,0.0,0.0,0,65.0,3140224.492288336,3148985.8055385235,746258.3841668044,0.0,-2393966.108121532,0.0,0.0,22.026527950051587,0.0,32.672057850914086,9.367101610185205,0.2708333333333333,0.027777777777777776,65.0,3520.0,0.10069444444444445,0.07361111111111111,22.026527950051587,0.0
10gen,ramp_requirement,4,13,13,0.1,0.24,perfect,independent,0.0,0.0,0,65.0,2861890.0993467793,2878470.369555312,746258.3841668044,0.0,-2115631.715179975,0.0,0.0,16.066610863548778,0.0,988.4783134627887,7.942470845449302,1.0,0.024305555555555556,65.0,3520.0,0.090625,0.07361111111111111,16.066610863548778,0.0
10gen,ramp_requirement,4,13,13,0.2,0.0,perfect,independent,0.0,0.0,0,65.0,321008.4710652909,321013.24720501027,405.855602714692,0.0,-320602.6154625762,0.0,0.0,0.807930032417649,0.0,0.0,0.0,0.0,0.003472222222222222,0.0,20.0,0.01875,0.017361111111111112,0.807930032417649,0.0
10gen,ramp_requirement,4,13,13,0.2,0.08,perfect,independent,0.0,0.0,0,65.0,321007.79109150957,321012.70322598517,405.855602714692,0.0,-320601.9354887949,0.0,0.0,0.807930032417649,0.0,0.0,0.0,0.003472222222222222,0.003472222222222222,2.0,20.0,0.01875,0.017361111111111112,0.807930032417649,0.0
10gen,ramp_requirement,4,13,13,0.2,0.16,perfect,independent,0.0,0.0,0,65.0,321337.188967918,322820.1105236438,405.855602714692,0.0,-320931.3333652033,0.0,0.0,0.807930032417649,0.0,0.47176545219758736,0.0,0.09375,0.003472222222222222,65.0,20.0,0.02013888888888889,0.017361111111111112,0.807930032417649,0.0
10gen,ramp_requirement,4,13,13,0.2,0.24,perfect,independent,0.0,0.0,0,65.0,321764.90390243387,330257.4522463779,405.855602714692,0.0,-321359.0482997192,0.0,0.0,0.807930032417649,0.0,1.2145446182591066,0.0,0.1527777777777778,0.003472222222222222,65.0,20.0,0.02013888888888889,0.017361111111111112,0.807930032417649,0.0
10gen,ramp_requirement,4,13,13,0.4,0.0,perfect,independent,0.0,0.0,0,65.0,136.89252778958763,136.89252778958763,98.40095931297401,0.0,-38.49156847661362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.001388888888888889,0.001736111111111111,0.0,0.0
